ResourceID,External Cross Reference Number,External Cross Reference Source,External Cross Reference Notes,Primary Reference Number Type,Activity Name,Name Type,Activity_Name_2,Name_Type_2,Activity Type,Description,Description Type,Start Date,End Date,xcoord,ycoord,External_Xref_Source_2,External_Xref_2,Compiler,Date of Compilation,Date of Last Update,wkt_point,wkt_poly
bec25800-970e-484b-a77e-e086105d9b82,3085,Lincoln Heritage Database,,Investigative Activity,"""Casual Observation at Guildhall Street/High Street""",Primary,"""Guildhall Street""",Site Name,CASUAL OBSERVATION,"""Observation of the remains of a Roman structure on the site of the later bank, (or during its construction in 1893?) on the south side of the junction of High Street and Guildhall Street, now HSBC Bank.""",Summary,,,497515,371228,,,John Herridge,1997-05-21,2008-10-03,POINT (-0.540656547504313 53.2291510078621),
bec50eb7-333d-4e4d-babf-a33e80eac4c3,8789,Lincoln Heritage Database,,Investigative Activity,"""Photographic Survey at 29-31 Strait""",Primary,"""29-31 Strait""",Site Name,PHOTOGRAPHIC SURVEY,"""Photographic survey of the exterior and interior of 29-31 Strait.""",Summary,2005-07-14,2005-07-14,497610,371507,Lincoln City and County Museum,,John Herridge,2005-09-06,,POINT (-0.539148592718967 53.2316406454741),
bece2682-1d28-405b-8345-a7e6f331b28f,11307,Lincoln Heritage Database,,Investigative Activity,"""Test Pit at Broadgate""",Primary,"""Former Save Filling Station""",Site Name,TEST PIT,"""Archaeological Evaluation in advance of the construction of the Premier Inn Hotel, consisting of 11 test pits, Test Pits 1-11. Test Pit 6, 2.5m deep. Below tarmac was crushed limestone and sand - make-up for the car park, below which was the sand and gravel make-up for the garage forecourt. Below was a demolition deposit""",Summary,2012-01-03,2012-08-31,497810,371280,Lincoln City and County Museum,2012.7,John Herridge,2014-10-20,,POINT (-0.53622300641262 53.2295641058939),
bece2682-1d28-405b-8345-a7e6f331b28f,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.536122 53.229816,-0.536142 53.229817,-0.536142 53.229805,-0.536122 53.229805,-0.536122 53.229816)))"
beced3cc-0178-4e5d-87ad-b98ac496de9f,10684,Lincoln Heritage Database,,Investigative Activity,"""Excavation at 63 Nettleham Road""",Primary,"""63 Nettleham Road""",Site Name,EXCAVATION,"""Excavation site. A road surface overlay a second road surface. No trace of aqueduct""",Summary,1978-01-01,1978-12-31,498272,372646,,,John Herridge,2008-10-14,,POINT (-0.528883770058678 53.2417536042573),
bed3fd49-2425-47de-9e40-36acc1762ddb,8912,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Beech Street/Newark Road""",Primary,"""Land adjacent to Beech Street and Newark Road""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during the excavation of geotechnical test pits associated with the construction of three blocks of flats. Test Pit 5 of 7, no 5 out of 25 areas of investigation (2.1m deep). Natural alluvial dark yellow sand was sealed by brown silty sand. No archaeological deposits.""",Summary,2003-03-12,2004-04-16,496773,368194,Lincoln City and County Museum,2003.76,John Herridge,2005-02-01,,POINT (-0.5526872132869 53.2020231110828),
bedc64ba-b2ec-4352-8fda-65b6b3573c70,8021,Lincoln Heritage Database,,Investigative Activity,"""Trial Trench at Nettleham Road""",Primary,"""Land off Nettleham Road""",Site Name,TRIAL TRENCH,"""Archaeological Evaluation in advance of development, consisting of 14 trial trenches. Trench 3, 20m x 1.6m. No archaeological features were recorded""",Summary,2004-04-01,2004-04-30,498725,374008,Lincoln City and County Museum,2003.374,John Herridge,2004-08-13,2009-01-22,POINT (-0.521676393787142 53.2539083263857),
bedc64ba-b2ec-4352-8fda-65b6b3573c70,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.521509 53.253907,-0.521808 53.253918,-0.52181 53.253904,-0.52151 53.253893,-0.521509 53.253907)))"
beefdb68-0738-42b7-8332-edddc58c4549,4191,Lincoln Heritage Database,,Investigative Activity,"""Photographic Survey at Valentine Road / Morrisons car park""",Primary,"""Railway Bridge""",Site Name,PHOTOGRAPHIC SURVEY,"""The bridge was recorded and photographed as part of 1998 Industrial Archaeology Survey project""",Summary,1998-06-19,1998-06-19,496492,370558,Lincoln City and County Museum,,John Herridge,1998-07-29,,POINT (-0.556178539638324 53.2233169865207),
bef3913d-fe64-4a53-a801-014b252140b8,1169,Lincoln Heritage Database,,Investigative Activity,"""Test Pit at Lincoln Castle""",Primary,"""Lincoln Castle""",Site Name,TEST PIT,"""Archaeological Evaluation by means of Trial Pits in advance of electricity cable trenching. Trial pit 3""",Summary,1991-08-08,1991-09-06,497433,371869,Lincoln City and County Museum,2005.221,Michael Dore,1995-01-16,2013-09-13,POINT (-0.541688775145082 53.234925996793),
bef3913d-fe64-4a53-a801-014b252140b8,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.541685 53.23492,-0.541679 53.234928,-0.541692 53.234932,-0.541699 53.234924,-0.541685 53.23492)))"
befc185a-2b93-4b95-8ac5-26dc9f5c66da,4646,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Stanthaket Court/Michaelgate/Spring Hill""",Primary,"""Residential Development, Michaelgate""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) in advance of building of houses in Stanthaket Court. Area 5 of seven. Plot 6.""",Summary,1997-06-02,1998-02-27,497501,371617,Lincoln City and County Museum,134.97,John Herridge,2000-01-20,,POINT (-0.540747346999173 53.2326490882948),
befc185a-2b93-4b95-8ac5-26dc9f5c66da,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.540695 53.232702,-0.540841 53.232735,-0.540851 53.23272,-0.540895 53.23273,-0.540923 53.232686,-0.540878 53.232676,-0.540884 53.232667,-0.540739 53.232632,-0.540695 53.232702)))"
befc185a-2b93-4b95-8ac5-26dc9f5c66da,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.540635 53.232622,-0.540718 53.232641,-0.540749 53.232593,-0.540666 53.232574,-0.540635 53.232622)))"
bf01dd6a-0dc8-4502-9c05-a7f452be2dc1,1333,Lincoln Heritage Database,,Investigative Activity,"""Excavation at Monks Road""",Primary,"""Monks Abbey 1983""",Site Name,EXCAVATION,"""Area 2 of twelve. Trial hole 2""",Summary,1983-02-01,1983-02-01,498893,371313,Lincoln City and County Museum,2007.176,Michael Dore,1994-11-18,2013-09-13,POINT (-0.519994876417012 53.2296603709765),
bf045bfe-ea97-4d64-9350-620ec5dcab51,4115,Lincoln Heritage Database,,Investigative Activity,"""Photographic Survey at Carholme Road""",Primary,"""Lincoln Waste Metal Company [former]""",Site Name,PHOTOGRAPHIC SURVEY,"""The building was recorded and photographed as part of 1998 Industrial Archaeology Survey project""",Summary,1998-06-08,1998-06-08,496939,371391,Lincoln City and County Museum,,John Herridge,1998-07-29,,POINT (-0.549232638272243 53.2307210078007),
bf09ecf1-1189-454f-9cc6-64f00a1e6a40,1208,Lincoln Heritage Database,,Investigative Activity,"""Geotechnical Test Pit at Cornhill""",Primary,"""Halifax Building 18 Cornhill""",Site Name,GEOTECHNICAL TEST PIT,"""Archaeological excavation site. Area 1 of two. TP1""",Summary,1993-12-08,1993-12-08,497528,371014,Lincoln City and County Museum,71.93,Michael Dore,1995-01-17,1996-01-04,POINT (-0.540527263353837 53.2272256417413),
bf118dd1-25e4-4aa8-ba2d-a7bca92a1c80,7452,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at 4 St Johns Road""",Primary,"""4 St Johns Road""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during the excavation of foundation trenches for the construction of two extensions, consisting of four trenches, Trenches 1-4.""",Summary,2002-06-25,2002-07-01,497779,372578,Lincoln City and County Museum,2002.258,John Herridge,2002-08-21,2008-12-31,POINT (-0.536289421292208 53.2412334685385),
bf1cbefe-5106-4255-ae44-c3f2a17e4e3d,998,Lincoln Heritage Database,,Investigative Activity,"""Geotechnical Test Pit at Brayford South/Holmes""",Primary,"""University College of Lincolnshire""",Site Name,GEOTECHNICAL TEST PIT,"""Pit 49 of sixty one. TP52""",Summary,1994-01-24,1994-01-24,497049,370952,Lincoln City and County Museum,15.94,Michael Dore,1995-01-06,1996-02-07,POINT (-0.547718814118141 53.2267561247984),
bf316dc3-27ca-4546-9429-c0e141155672,1369,Lincoln Heritage Database,,Investigative Activity,"""Excavation at Minster Yard""",Primary,"""Nettle Yard, Cathedral 1987""",Site Name,EXCAVATION,"""Excavation site designed to assess the impact of proposed building works. There were two areas, Trench 1 and Trench 2. Trench 2""",Summary,1987-07-01,1987-08-03,497819,371831,Lincoln City and County Museum,2000.245,Michael Dore,1994-11-18,2013-09-13,POINT (-0.53591932448193 53.2345136682657),
bf316dc3-27ca-4546-9429-c0e141155672,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.535887 53.234522,-0.535949 53.234524,-0.53595 53.234504,-0.535934 53.234503,-0.535932 53.234509,-0.535888 53.234508,-0.535887 53.234522)))"
bf46e888-e608-452a-90f3-4ccc88058104,918,Lincoln Heritage Database,,Investigative Activity,"""Excavation at Grantham Street / Swan Street""",Primary,"""Swan Street 1982-3""",Site Name,EXCAVATION,"""Excavation site on south side of Grantham Street consisting of two trenches, Areas 1 and 2""",Summary,1982-10-01,1983-12-31,497666,371438,Lincoln City and County Museum,2006.221,Michael Dore,1995-01-06,2013-09-13,POINT (-0.538331064959229 53.2310103382832),
bf46e888-e608-452a-90f3-4ccc88058104,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.538431 53.231142,-0.538533 53.231161,-0.538547 53.231138,-0.538537 53.231135,-0.538547 53.231123,-0.538546 53.231121,-0.538547 53.231119,-0.53855 53.231118,-0.538569 53.231072,-0.538488 53.231065,-0.538467 53.231064,-0.538464 53.231062,-0.538349 53.231076,-0.53829 53.231068,-0.538286 53.231069,-0.538282 53.23107,-0.538277 53.23107,-0.538274 53.231069,-0.538273 53.231067,-0.538269 53.231066,-0.538264 53.23108,-0.538249 53.231078,-0.538256 53.231045,-0.538243 53.231044,-0.538247 53.231028,-0.538255 53.230894,-0.538131 53.230887,-0.53813 53.230918,-0.538127 53.23098,-0.538112 53.231047,-0.53809 53.231046,-0.538084 53.231069,-0.538106 53.231071,-0.538103 53.231083,-0.538261 53.231098,-0.538251 53.231124,-0.538269 53.231125,-0.538273 53.231115,-0.538343 53.231127,-0.538427 53.231141,-0.538429 53.231141,-0.538431 53.231142)))"
bf677917-f586-4224-84cb-a3059da2df69,515,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Monks Road""",Primary,"""St Hughs Church, Monks Road""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief). Foundation trenches 1.20m deep revealed deposits consisting of ash/cinder/hardcore levelling, demolition debris and fill: obviously heavily disturbed by church construction. Section adjacent to Monks Road at 1.30m did show layers of silt and clay at the limit of excavation""",Summary,1991-10-30,1991-10-30,497852,371403,Lincoln City and County Museum,,Michael Dore,1994-12-07,2013-09-18,POINT (-0.535556340177502 53.2306616432994),
bf677917-f586-4224-84cb-a3059da2df69,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.535508 53.230731,-0.535568 53.230726,-0.535569 53.230628,-0.535487 53.230628,-0.535486 53.230632,-0.535505 53.230714,-0.535508 53.230731)))"
bf725365-91df-4954-a1a7-3e4d0f1948a1,7133,Lincoln Heritage Database,,Investigative Activity,"""Borehole Survey at University of Lincoln Campus""",Primary,"""University of Lincoln, Sports Facility""",Site Name,BOREHOLE SURVEY,"""Archaeological Evaluation in the form of Environmental Sampling from three boreholes, in advance of the construction of University Sports Facility. Borehole 1.""",Summary,2000-01-21,2000-02-03,496652,371221,Lincoln City and County Museum,2000.25,John Herridge,2002-06-06,,POINT (-0.553582114893424 53.2292456300653),
bf7a2873-985f-4777-b138-5ee3c49bfc65,4519,Lincoln Heritage Database,,Investigative Activity,"""Excavation at Eastgate""",Primary,"""Close Wall, DIsney Place Hotel""",Site Name,EXCAVATION,"""Archaeological excavation site.  Trial Trench 2 of three. TT3. The foundations and three courses of the 14th-century wall were revealed, together with a section of offset wall, perhaps forming part of a platform or wall-widening in the angle between the north face of the wall and the east face of the DIsney Tower""",Summary,1995-03-01,1995-03-31,498018,371856,Lincoln City and County Museum,34.95,John Herridge,1999-01-04,,POINT (-0.53293126505777 53.2347016714636),
bf7a2873-985f-4777-b138-5ee3c49bfc65,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.532949 53.234692,-0.532935 53.234689,-0.532921 53.234714,-0.532935 53.234717,-0.532949 53.234692)))"
bf873ee4-08b4-4ea5-9d7c-cb2c2b3c7bcc,121,Lincoln Heritage Database,,Investigative Activity,"""Excavation at Silver Street/Free School Lane/Broadgate""",Primary,"""Silver Street Trench B Area 2""",Site Name,EXCAVATION,"""DOE excavation. Area 4 of five. Area bii""",Summary,1973-01-01,1973-12-31,497749,371348,Lincoln City and County Museum,2006.215,Michael Dore,1994-11-17,2013-09-11,POINT (-0.537115658552558 53.2301863603809),
bf873ee4-08b4-4ea5-9d7c-cb2c2b3c7bcc,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.537134 53.230208,-0.537125 53.230172,-0.537066 53.230177,-0.537075 53.230213,-0.537134 53.230208)))"
bfa33a55-cbe4-419c-b6db-cbbe4883656c,946,Lincoln Heritage Database,,Investigative Activity,"""Excavation at Westgate""",Primary,"""Tower Garage Westgate""",Site Name,EXCAVATION,"""Excavation site in advance of the conversion of the garage into Tower Hotel. Area 1 of two. Area 1 1989""",Summary,1989-12-05,1990-02-16,497476,372003,Lincoln City and County Museum,2006.73,Michael Dore,1995-01-06,2008-05-12,POINT (-0.54100382389953 53.2361222256713),
bfbbd144-3468-42c1-b492-2ca459ce1a16,530,Lincoln Heritage Database,,Investigative Activity,"""Architectural Survey at Lincoln Castle""",Primary,"""Lincoln Castle Lucy Tower""",Site Name,ARCHITECTURAL SURVEY,"""A circular tower-like (chimney?) structure to the east of the tower was surveyed. Elevations and slides were produced""",Summary,1991-12-01,1991-12-01,497454,371788,Lincoln City and County Museum,,Michael Dore,1994-12-07,2013-09-18,POINT (-0.541398999767682 53.2341942912573),
bfc46334-df5f-4992-a295-548028b67a04,10686,Lincoln Heritage Database,,Investigative Activity,"""Excavation at 39 Nettleham Road""",Primary,"""39 Nettleham Road""",Site Name,EXCAVATION,"""Excavation site. No trace of aqueduct, but site was much disturbed""",Summary,1978-01-01,1978-12-31,498191,372522,,,John Herridge,2008-10-14,,POINT (-0.530135269091425 53.2406543270898),
bfdd98e2-ab7a-40a8-b17c-e417302938eb,789,Lincoln Heritage Database,,Investigative Activity,"""Geotechnical Test Pit at Pottergate""",Primary,"""Pottergate 1992""",Site Name,GEOTECHNICAL TEST PIT,"""Archaeological Evaluation by means of the recording of three geotechnical test pits, Trial Trenches 1-3. Trial Trench 1""",Summary,1992-07-20,1992-07-20,498022,371771,Lincoln City and County Museum,2005.204,Michael Dore,1995-01-03,2013-09-16,POINT (-0.532897471703122 53.2339371360638),
bfdd98e2-ab7a-40a8-b17c-e417302938eb,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.532909 53.233936,-0.532905 53.23393,-0.532877 53.233937,-0.532882 53.233944,-0.532909 53.233936)))"
bfe4300b-1aa5-40fe-8d97-69ff686b824b,7799,Lincoln Heritage Database,,Investigative Activity,"""Watching Brief at Lindum Road/Temple Gardens""",Primary,"""Greestone Centre""",Site Name,WATCHING BRIEF,"""Archaeological monitoring and recording (watching brief) during groundworks for the construction of a studio/pavilion for the University of Lincoln. Trench one of four. Trench 1, 11m long, 0.5m wide and 3m deep.""",Summary,2003-07-28,2003-07-31,497850,371619,Lincoln City and County Museum,2003.278,John Herridge,2003-09-09,2009-01-19,POINT (-0.535520057948408 53.2326029601771),
bfe4300b-1aa5-40fe-8d97-69ff686b824b,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.535445 53.232586,-0.535588 53.232635,-0.535592 53.232631,-0.535449 53.232582,-0.535445 53.232586)))"
bff023bb-ca07-4d16-83df-d561c50af6aa,1230,Lincoln Heritage Database,,Investigative Activity,"""Excavation at Bailgate/Cottesford Place/James Street""",Primary,"""Cottesford Place 1956-58""",Site Name,EXCAVATION,"""Area 11 of twenty eight. Trench A10""",Summary,1956-01-01,1958-12-31,497696,372018,Lincoln City and County Museum,,Michael Dore,1995-01-17,2003-07-08,POINT (-0.537704208389712 53.2362166389984),
bff023bb-ca07-4d16-83df-d561c50af6aa,,,,,,,,,,,,,,,,,,,,,,"MULTIPOLYGON(((-0.537698 53.236302,-0.53772 53.236143,-0.537697 53.236141,-0.53769 53.236181,-0.537687 53.236181,-0.537678 53.236231,-0.537677 53.236231,-0.537673 53.236252,-0.537675 53.236253,-0.537668 53.236301,-0.537698 53.236302)))"
